,,,,,,,,,,,,,
,Остатки,,,,,,,,,,,,
,,отчет создан:,18/03/2026 12:32:54,,,,,,,,,,
,,исполнитель:,Баркова Светлана (admin@autopartsworld ),,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,Код,Артикул,Наименование,Ед.изм.,Доступно,Резерв,Ожидание,Остаток,Себестоимость,"Сумма себестоимости",Цена продажи,Сумма продажи,Дней на складе
,,,,,,,,,,,,,
,1797,37116796939,Амортизатор передний левый 37116796939 BMW в сборе,шт,2,0,0,2,20930,41860,95000,190000,236.03
,1798,37116796940,Амортизатор передний правый 37116796940 BMW в сборе,шт,2,0,0,2,20930,41860,95000,190000,236.03
,1814,61677173851,Форсунка омывателя фары BMW левая 61677173851 (61674286753),шт,3,0,0,3,724.5,2173.5,3000,9000,252.73
,1815,61677173852,Форсунка омывателя фары BMW правая 61677173852,шт,3,0,0,3,724.5,2173.5,3000,9000,179.48
,125,31316866592,Амортизатор передний 31316866592 BMW G30,шт,3,0,0,3,3000,9000,12000,36000,376.86
,1001,37116796926,Амортизатор передний правый 37116796926 BMW,шт,3,0,0,3,13335,40005,29000,87000,356
,353,11667620923,Обратный клапан 11667620923 BMW оригинал,шт,3,0,0,3,1827,5481,3800,11400,368.18
,137,31608683332,Привод правый 31608683332 BMW,шт,3,0,0,3,7645.4,22936.2,29500,88500,299.67
,240,31126775959,Рычаг передний нижний левый 31126775959 BMW,шт,3,0,0,3,4000,12000,8000,24000,372.54
,605,31106861162,Рычаг передний нижний правый 31106861162 BMW,шт,3,0,0,3,3200.4,9601.2,7000,21000,293.65
,831,31126775960,Рычаг передний нижний правый 31126775960 BMW,шт,3,0,0,3,4000,12000,16500,49500,372.54
,85,11537550172,Термостат 11537550172 BMW,шт,3,0,0,3,2730,8190,5500,16500,357.64
,703,11427508969,Фильтр масляный 11427508969 BMW,шт,3,0,0,3,340,1020,680,2040,471.79
,318,11427635557,Фильтр масляный 11427635557 BMW,шт,3,0,0,3,340,1020,1000,3000,467.79
,964,33316792873,Сайлентблок редуктора BMW 33316792873,шт,3,0,0,3,644,1932,2500,7500,252.73
,1624,11137618512,Поддон двигателя BMW 3Series F21 N20 11137618512,шт,3,0,0,3,3022.6,9067.8,8800,26400,356
,2190,31126777734,Рычаг передний правый 31126777734 BMW,шт,3,0,0,3,4508,13524,20000,60000,236.03
,1641,22116787657,Подушка двигателя передняя левая BMW 22116787657,шт,3,0,0,3,2133.6,6400.8,12000,36000,356
,1640,22116855456,Подушка двигателя передняя правая BMW 3 22116855456 F30 N20B20,шт,3,0,0,3,2133.6,6400.8,12000,36000,356
,2189,31126777733,Рычаг передний левый 31126777733 BMW,шт,3,0,0,3,4508,13524,20000,60000,236.03
,1627,37116796925,Амортизатор подвески передний левый Bmw 7-Series 2010 37116796925 F01,шт,3,0,0,3,13335,40005,30000,90000,356
,1610,31106870972,Рычаг передний правый BMW 31106870972,шт,3,0,0,3,3022.6,9067.8,15000,45000,356
,2341,11537586784,Термостат MAHLE TM 90 103 BMW 11537586784,шт,3,0,0,3,2012.5,6037.5,6000,18000,100.91
,1631,22118482772,Подушка двигателя правая BMW 22118482772,шт,3,0,0,3,3978,11934,8000,24000,83.98
,1932,33316797238,Сайлентблок задней балки 33316797238 BMW,шт,4,0,0,4,885.5,3542,2900,11600,217.76
,1377,11428507683,Фильтр масляный 11428507683 BMW,шт,4,0,0,4,209.3,837.2,837,3348,211.49
,907,33526866615,Амортизатор задний 33526866615 BMW,шт,4,0,0,4,2576,10304,19800,79200,236.03
,430,37106877553,Амортизатор передний левый 37106877553 BMW,шт,4,0,0,4,24003,96012,40000,160000,356
,14,37106877554,Амортизатор передний правый 37106877554 BMW,шт,4,0,0,4,24003,96012,38400,153600,356
,1659,31126768988,Шаровая опора нижняя BMW 31126768988,шт,4,0,0,4,853.44,3413.76,1706,6824,356
,222,31106861177,Рычаг передний нижний левый 31106861177 BMW,шт,4,0,0,4,3473.5,13894,8500,34000,266.02
,993,31126773950,Рычаг передний правый 31126773950 BMW,шт,4,0,0,4,2898,11592,7000,28000,240.21
,285,13717582908,Фильтр воздушный 13717582908 BMW,шт,4,0,0,4,320.04,1280.16,1000,4000,321.93
,491,11427848321,Фильтр масляный 11427848321 BMW,шт,4,0,0,4,340,1360,900,3600,471.79
,905,64119382886,Фильтр салонный 64119382886 BMW,шт,4,0,0,4,338.1,1352.4,1500,6000,198.05
,892,34216794618,Электродвигатель стояночного тормоза 34216794618 BMW,шт,4,0,0,4,2667,10668,5400,21600,307.72
,2270,13717850056,Фильтр воздушный для БМВ / BMW 13717850056,шт,4,0,0,4,724.5,2898,3000,12000,198.05
,1632,22118482771,Подушка двигателя левая BMW 22118482771,шт,4,0,0,4,3978,15912,10000,40000,83.98
,2298,13717571355,Фильтр воздушный BMW 13717571355,шт,4,0,0,4,289.8,1159.2,1000,4000,198.05
,2839,34216867175,Колодки тормозные задние дисковые к-кт 34216867175 BMW,шт,4,0,0,4,1734,6936,7990,31960,56.83
,2835,34106888459,Колодки тормозные передние к-кт 34106888459 BMW,шт,4,0,0,4,3366,13464,7950,31800,56.83
,2290,13717577458,Фильтр воздушный BMW 13717577458,шт,4,0,0,4,692.3,2769.2,1500,6000,198.05
,1837,31605A01E86,Привод (приводной вал) BMW 31605A01E86,шт,4,0,0,4,7245,28980,50000,200000,252.73
,2326,13717850055,Фильтр воздушный BMW 13717850055,шт,4,0,0,4,724.5,2898,3000,12000,113.05
,2291,13717577457,Фильтр воздушный BMW 13717577457,шт,4,0,0,4,692.3,2769.2,2000,8000,198.05
,2789,11367585425,Клапан электро-магнитный изменения фаз ГРМ 11367585425 BMW,шт,4,0,0,4,1632,6528,3500,14000,62.62
,1475,17118590047,Радиатор основной 17118590047 BMW G30,шт,5,0,0,5,4991,24955,14973,74865,236.03
,1571,13647597870,Форсунка топливная Bmw 13647597870,шт,5,0,0,5,5334,26670,13000,65000,153.55
,2810,26208605866,Вал карданный передний 26208605866 BMW,шт,5,0,0,5,5304,26520,18000,90000,63.88
,2509,13627843531,Датчик абсолютного давления 13627843531 BMW,шт,5,0,0,5,2550,12750,5100,25500,160.98
,94,31316851747,Амортизатор передний 31316851747 BMW,шт,5,0,0,5,3500,17500,22000,110000,414.83
,388,11617790198,Прокладка впускного коллектора 11617790198 BMW оригинал,шт,5,0,0,5,913.5,4567.5,1850,9250,405.24
,1168,11427788463,Прокладка корпуса маслянного фильтра 11427788463 BMW оригинал,шт,5,0,0,5,507.5,2537.5,1100,5500,471.79
,651,11427788455,Прокладка корпуса масляного фильтра 11427788455 BMW оригинал,шт,5,0,0,5,812,4060,1650,8250,471.79
,170,13718570043,Фильтр воздушный 13718570043 BMW,шт,5,0,0,5,400,2000,2800,14000,471.79
,960,13712454387,Фильтр воздушный 13712454387 (13718577171) BMW,шт,5,0,0,5,370.3,1851.5,700,3500,236.03
,1535,11537586885,Термостат Bmw 5-Series 11537586885,шт,5,0,0,5,1778,8890,8450,42250,356
,1609,31106870971,Рычаг передний левый BMW 31106870971,шт,5,0,0,5,3022.6,15113,15000,75000,356
,1560,37106874593,'Пневмостойка задняя 37106874593 BMW 7 серии G11/G12, EDC',шт,5,0,0,5,24003,120015,49000,245000,356
,2730,32106891974,Рем.комплект рулевой рейки 32106891974 BMW,шт,5,0,0,5,1836,9180,6100,30500,74.15
,2834,34216890353,Колодки тормозные задние дисковые к-кт 34216890353 BMW,шт,5,0,0,5,1734,8670,8900,44500,56.83
,1561,37106874594,'Пневмостойка задняя 37106874594 BMW 7 серии G11/G12, EDC',шт,5,0,0,5,24003,120015,49000,245000,356
,1813,11128654637,Крышка запорная маслоналивного патрубка 11128654637,шт,5,0,0,5,483,2415,5000,25000,252.73
,122,11427953125,Фильтр масляный 11427953125 BMW,шт,6,0,0,6,231.08,1386.5,627,3762,273.32
,1585,31306792212,Стойка стабилизатора передняя правая BMW 31306792212,шт,7,0,0,7,711.2,4978.4,3000,21000,348.72
,1078,11377514007,Кольцо уплотнительное свечного колодца 11377514007 BMW оригинал,шт,7,0,0,7,243.6,1705.2,490,3430,471.79
,2720,22116860511,Опора двигателя левая 22116860511 BMW,шт,7,0,0,7,4284,29988,10000,70000,83.98
,2721,22116860512,Опора двигателя правая 22116860512 BMW,шт,7,0,0,7,4284,29988,10000,70000,83.98
,2738,26117610061,Муфта эластичная карданного вала 26117610061 BMW (без болтов),шт,7,0,0,7,1632,11424,9800,68600,83.98
,487,11377514008,Кольцо уплотнительное свечного колодца 11377514008 BMW оригинал,шт,8,0,0,8,203,1624,365,2920,430.19
,1102,13717601868,Фильтр воздушный 13717601868 BMW,шт,8,0,0,8,352.95,2823.6,1223,9784,303.41
,2752,34356870352,Датчик колодок задний 34356870352 BMW,шт,8,0,0,8,265.2,2121.6,1000,8000,82.63
,2790,11368605123,Клапан электромагнитный изменения фаз ГРМ 11368605123 BMW,шт,8,0,0,8,1428,11424,17000,136000,78.83
,2897,31306893359,Стойка стабилизатора переднего левая 31306893359 BMW,шт,8,0,0,8,534.29,4274.32,3500,28000,33.79
,2840,5Q0407183K,Сайлентблок переднего рычага задний VAG 5Q0407183K,шт,8,0,0,8,367.2,2937.6,1390,11120,56.83
,2823,3785601,Рычаг задний поперечный левый 3785601 Lemforder 33326796001 BMW,шт,9,0,0,9,3672,33048,11010,99090,62.81
,236,31316866607,Амортизатор передний левый 31316866607 BMW,шт,9,0,0,9,3060,27540,12000,108000,83.98
,133,37116797028,Амортизатор передний правый 37116797028 BMW,шт,9,0,0,9,6324,56916,16995,152955,56.83
,852,66209471930,Парктроник 66209471930 BMW оригинал,шт,9,0,0,9,2436,21924,5000,45000,471.79
,177,13717800151,Фильтр воздушный 13717800151 BMW,шт,9,0,0,9,673.2,6058.8,2200,19800,63.88
,974,13718511668,Фильтр воздушный 13718511668 BMW,шт,9,0,0,9,200.67,1806,1094,9846,218.81
,502,64119237555,Фильтр салонный 64119237555 BMW,шт,9,0,0,9,406.58,3659.2,1500,13500,350.13
,2867,31356765934,Стойка переднего стабилизатора правая BMW 31356765934,шт,9,0,0,9,577.03,5193.27,1999,17991,35.94
,1620,33207578720,Привод задний левый/правый 33207578720 BMW 5-Series,шт,9,0,0,9,7752,69768,18500,166500,63.88
,2896,31306893360,Стойка стабилизатора переднего правая 31306893360 BMW,шт,9,0,0,9,534.29,4808.61,3500,31500,33.79
,2908,31356857623,Стойка стабилизатора передняя левая 31356857623 BMW,шт,10,0,0,10,470.17,4701.7,1200,12000,33.79
,2791,12138616153,Катушка зажигания 12138616153 BMW,шт,10,0,0,10,1122,11220,2800,28000,78.83
,2733,26117522027,Муфта эластичная карданного вала 26117522027 BMW (с болтами),шт,10,0,0,10,1264.8,12648,3500,35000,83.98
,527,37116797027,Амортизатор передний левый 37116797027 BMW,шт,10,0,0,10,6324,63240,16695,166950,56.83
,36,34116883469,Колодки тормозные передние 34116883469 BMW,шт,10,0,0,10,3264,32640,8990,89900,56.83
,2818,13327822497,Фильтр топливный 13327822497 BMW,шт,10,0,0,10,632.4,6324,4600,46000,62.81
,2890,37116857628,Стойка переднего стабилизатора правая 37116857628 BMW,шт,10,0,0,10,534.29,5342.9,2000,20000,33.79
,2788,12135A06753,Катушка зажигания 12135A06753 BMW,шт,10,0,0,10,1326,13260,9200,92000,78.83
,2806,31336866787,Пыльник переднего амортизатора 31336866787 BMW,шт,10,0,0,10,448.8,4488,1800,18000,63.88
,2822,3785701,Рычаг задний поперечный правый 3785701 Lemforder 33326796002 BMW,шт,10,0,0,10,3672,36720,11010,110100,62.81
,2832,34216885451,Колодки тормозные задние дисковые к-кт BMW 34216885451,шт,10,0,0,10,1632,16320,7900,79000,56.83
,2885,31126777753,Опора шаровая нижняя передней подвески 31126777753 BMW,шт,10,0,0,10,748,7480,3799,37990,33.79
,2753,34356870353,Датчик колодок передний 34356870353 BMW,шт,10,0,0,10,265.2,2652,1000,10000,82.63
,2873,31306787163,Стойка переднего стабилизатора левая 31306787163 BMW,шт,11,0,0,11,491.54,5406.94,2499,27489,35.94
,965,13718507320,Фильтр воздушный 13718507320 BMW,шт,11,0,0,11,285.18,3137,1200,13200,242.17
,2874,31306787164,Стойка переднего стабилизатора правая 31306787164 BMW,шт,11,0,0,11,491.54,5406.94,2000,22000,35.94
,1207,36106887147,Датчик давления шин 36106887147 BMW X5 G05,шт,11,0,0,11,918,10098,3500,38500,78.83
,2198,31316866608,Амортизатор передний правый 31316866608 BMW,шт,11,0,0,11,3045.27,33498,12000,132000,97.81
,2877,31306792211,Стойка переднего стабилизатора левая 31306792211 BMW,шт,12,0,0,12,534.29,6411.48,2000,24000,35.07
,1719,12120039664,Свеча зажигания BMW 12120039664,шт,12,0,0,12,355.6,4267.2,1200,14400,300.54
,2186,11137603638,Поддон двигателя 11137603638 BMW полный привод,шт,12,0,0,12,17748,212976,39500,474000,63.88
,823,13718605164,Фильтр воздушный 13718605164 BMW,шт,13,0,0,13,311.4,4048.2,2600,33800,240.8
,2891,37116857627,Стойка переднего стабилизатора левая 37116857627 BMW,шт,16,0,0,16,534.29,8548.64,2200,35200,33.79
,2792,33107568368,Сальник дифференциала 33107568368 BMW,шт,17,0,0,17,1122,19074,3400,57800,78.83
,2876,31356777319,Стойка переднего стабилизатора 31356777319 BMW,шт,17,0,0,17,577.3,9814.1,1995,33915,35.07
,2895,37116859653,Стойка переднего стабилизатора левая 37116859653 BMW,шт,17,0,0,17,555.66,9446.22,1199,20383,33.79
,2812,31306851879,Опора переднего амортизатора 31306851879 BMW,шт,18,0,0,18,1836,33048,6990,125820,62.81
,2901,33556790324,Стойка стабилизатора задняя прав/лев 33556790324 BMW,шт,20,0,0,20,470.17,9403.4,3200,64000,33.79
,2866,32106799960,Тяга рулевая левая 32106799960 BMW,шт,20,0,0,20,854.86,17097.2,4000,80000,35.94
,2883,33506785607,Стойка стабилизатора задняя 33506785607 BMW,шт,22,0,0,22,470.17,10343.74,1500,33000,35.07
,1308,34331119868,Уплотнительное кольцо 34331119868,шт,24,0,0,24,200,4800,500,12000,452.77
,2881,31306862864,Стойка переднего стабилизатора 31306862864 BMW,шт,24,0,0,24,406.06,9745.44,2900,69600,35.07
,2886,31126852536,Опора шаровая передняя правая 31126852536 BMW,шт,25,0,0,25,748,18700,3399,84975,33.79
,2894,31356765933,Стойка стабилизатора передняя левая 31356765933 BMW,шт,28,0,0,28,555.66,15558.48,2800,78400,33.79
,1589,31356881808,Стойка стабилизатора передняя правая 31356881808 BMW,шт,30,0,0,30,861.92,25857.74,3500,105000,45.77
,2887,31306781547,Стойка переднего стабилизатора левая 31306781547 BMW,шт,34,0,0,34,427.43,14532.62,2499,84966,33.79
,2868,31306781548,Стойка переднего стабилизатора правая 31306781548 BMW,шт,34,0,0,34,395.37,13442.58,1990,67660,35.94
,2893,33556771937,Стойка заднего стабилизатора 33556771937 BMW,шт,40,0,0,40,427.43,17097.2,2000,80000,33.79
,1588,31356881807,Стойка стабилизатора передняя левая 31356881807 BMW,шт,54,0,0,54,862.71,46586.32,3500,189000,46.96
,Марки/CHANGAN,,,,,,,,,,,,
,47,3414090MK01,Подрулевой шлейф 3414090-MK01 Changan Uni-K,шт,1,0,0,1,1116.5,1116.5,3500,3500,162.87
,138,C211F2706040200,Ручка двери наружная левая C211F2706040200 Changan,шт,1,0,0,1,852.6,852.6,1800,1800,173.01
,1357,B511F2713010401,Решетка пер. бампера нижняя без хрома B511F2713010401 (2803180BS01) Changan Alsvin 2018-2023,шт,1,0,0,1,1319.5,1319.5,2500,2500,8.08
,881,B3110380900,Датчик угла поворота рулевого колеса (шлейф) B3110380900 (3634010AP01) для Uni-K,шт,2,0,0,2,2537.5,5075,8000,16000,396.94
,1135,C211F2706040600,Ручка двери наружная правая C211F2706040600 Changan Alsvin,шт,2,0,0,2,852.6,1705.2,1700,3400,471.79
,1356,B511F2713010200,Бампер передний B511F2713010200/2803101 Changan Alsvin 2019-,шт,2,0,0,2,1449,2898,4300,8600,239.69
,1358,B511F2713030200,Бампер задний B511F2713030200 Changan Alsvin 2019-,шт,4,0,0,4,1778,7112,3900,15600,288.26
,2502,B3111101000,Масло трансмиссионное  DCTF-7 Changan B311110-1000,шт,4,0,0,4,0,0,1500,6000,171.9
,2187,3502120CD04,Ступица задняя 3502120-CD04/S301067-0310 2WD Changan CS75 Plus,шт,5,0,0,5,3220,16100,11000,55000,198.01
,2864,2906020MK01,Стойка стабилизатора передняя 2906020MK01 CHANGAN UNI-V Original quality without original packaging,шт,5,0,0,5,510,2550,2300,11500,119.74
,2629,S202F2603030501,Ступица задняя в сборе S202F260303-0501 DI-SOLIK Changan CS55 Plus/UNI-S,шт,10,0,0,10,2448,24480,7799,77990,91.12
,2712,2906020CR01,Стойка стабилизатора передняя 2906020CR01/3411100CR05 CUAN для CHANGAN UNI-K Original quality without original packaging,шт,14,0,0,14,632.4,8853.6,1350,18900,83.98
,2536,2916020CR02,Стойка стабилизатора 2916020CR02 Changan UNI-K,шт,17,0,0,17,632.4,10750.8,2000,34000,119.74
,1579,B3110310101MT,Радиатор основной Changan Alsvin B3110310101MT,шт,19,0,0,19,2593.08,49268.52,5200,98800,356
,2863,2906020MK05,Стойка стабилизатора передняя 2906020MK05 CHANGAN UNI-V Original quality without original packaging,шт,20,0,0,20,652.8,13056,1956,39120,119.74
,2862,2906020MK04,Стойка стабилизатора передняя 2906020MK04 CHANGAN UNI-V Original quality without original packaging,шт,20,0,0,20,652.8,13056,1950,39000,119.74
,2713,2906020CR01,Стойка стабилизатора передняя 2906020CR01/3411100CR05 CHANGAN UNI-K BRAND,шт,22,0,0,22,326.4,7180.8,700,15400,83.98
,2535,2906020BH01,Стойка стабилизатора L=R 2906020BH01 Changan UNI-T/CS55PLUS,шт,40,0,0,40,550.8,22032,1895,75800,119.74
,2539,2916020BH01,Стойка стабилизатора задняя 2916020BH01 Changan CS55PLUS/UNI-T,шт,40,0,0,40,550.8,22032,1900,76000,119.74
,Марки/CHANGAN/Alsvin,,,,,,,,,,,,
,11,B511F2603060500,Датчик АБС задний правый B511F2603060500 Changan Alsvin,шт,1,0,0,1,1116.5,1116.5,2250,2250,160.98
,374,B511F2701030300,Дверь передняя правая B511F2701030300 Changan Alsvin,шт,1,0,0,1,8932,8932,22000,22000,471.79
,855,B511F2713010900,Заглушка буксировочного крюка переднего бампера B511F2713010900/2803109BS01 Changan Alsvin,шт,1,0,0,1,213.36,213.36,354,354,252.73
,1173,B511F2713080200,Кожух замка капота B511F2713080200 (2803151BS01) Changan Alsvin,шт,1,0,0,1,370.3,370.3,1100,1100,239.69
,726,B511F2713080400,Кронштейн переднего бампера правый B511F2713080400/2803220BS01 Changan Alsvin,шт,1,0,0,1,144.9,144.9,289,289,252.73
,2,B511F2702093000,Кронштейн переднего правого крыла B511F2702093000 (5015241BS01LDY) Changan Alsvin,шт,1,0,0,1,497.84,497.84,1500,1500,330.78
,1214,B511F2704070201,Молдинг (уплотнитель) стекла двери наружный передний правый B511F2704070201 Changan Alsvin,шт,1,0,0,1,812,812,1624,1624,170.03
,1274,B511F2501010301,Привод передний в сборе правый B511F2501010301 Changan Alsvin,шт,1,0,0,1,7917,7917,13680,13680,187
,258,B511F2805030400,Фонарь задний наружный левый  Сhаngаn Alsvin B511F2805030400,шт,1,0,0,1,2943.5,2943.5,7000,7000,58.11
,1487,B511F2702051800,Боковина кузова (крыло) правая B511F2702051800 Changan Alsvin,шт,1,0,0,1,6496,6496,13000,13000,408.05
,1486,B511F2702050200,Боковина кузова (крыло) левая B511F2702050200 Changan Alsvin,шт,1,0,0,1,6496,6496,13000,13000,408.05
,575,B511F2602041301,'Амортизатор передний правый в сборе с опорой, пружиной, пыльником и отбойником B511F2602041301/2904200BS01 Changan Alsvin',шт,2,0,0,2,4266.5,8533,8533,17066,236.63
,1098,JPB511200102A,Брызговики (комплект 4 шт. ) JPB511200102A Changan Alsvin,шт,2,0,0,2,812,1624,2000,4000,320.91
,944,B511F2701031400,Дверь задняя правая B511F2701031400 Changan Alsvin,шт,2,0,0,2,8932,17864,18000,36000,471.79
,265,B511F2710020101AC,Зеркало 6 пин левое Changan Alsvin  8202100BS02/B511F2710020101AC/5306100-BS07,шт,2,0,0,2,3248,6496,6500,13000,471.79
,1084,B511F2710020201AC,Зеркало 6 пин правое B511F2710020201AC Changan Alsvin,шт,2,0,0,2,3248,6496,6500,13000,471.79
,468,B511F2501010201,Привод передний в сборе левый B511F2501010201 Changan Alsvin,шт,2,0,0,2,6090,12180,15000,30000,329.39
,957,B511F2805010200,ПТФ правая Changan Alsvin B511F2805010200 (4105020-BS01),шт,2,0,0,2,2233,4466,4470,8940,252.73
,1095,31129N010,Ступица передняя B51131129N010 Changan Alsvin,шт,2,0,0,2,3755.5,7511,8000,16000,471.79
,15,B511F2805030700,Фонарь задний правый внутренний оригинал Changan Alsvin B511F2805030700,шт,2,0,0,2,2254,4508,4900,9800,252.73
,1484,B511F2701031200,Дверь задняя левая B511F2701031200 Changan Alsvin,шт,2,0,0,2,8932,17864,22000,44000,408.05
,2521,2803156HF01004P,Молдинг переднего бампера центральный нижний хром 2803156HF01004P HongQi H5,шт,3,0,0,3,611.8,1835.4,3499,10497,252.73
,1367,B511F2704070600,Уплотнитель задней правой двери наружный B511F2704070600 Changan Alsvin,шт,3,0,0,3,812,2436,3000,9000,408.05
,18,B511F2602040201,'Амортизатор передний левый в сборе с опорой, пружиной, пыльником и отбойником B511F2602040201/2904100BS01 Changan Alsvin',шт,3,0,0,3,4266.5,12799.5,8533,25599,242
,465,B511F2713030700,Кронштейн заднего бампера правый короткий B511F2713030700 Changan Alsvin,шт,3,0,0,3,812,2436,1650,4950,471.79
,344,5512211BS01,Локер задний левый 5512211BS01 для Changan Alsvin,шт,3,0,0,3,710.5,2131.5,2000,6000,370.84
,134,5512221BS01,Локер задний правый 5512221BS01 для Changan Alsvin,шт,3,0,0,3,710.5,2131.5,2000,6000,370.84
,1184,B511F2709041600,Локер передний правый B511F2709041600 для Changan Alsvin 2019-,шт,3,0,0,3,386.4,1159.2,780,2340,239.69
,539,B511F2707021401,Панель радиатора пер. левая вертикальная B511F2707021401 Changan Alsvin,шт,3,0,0,3,1218,3654,3000,9000,252.73
,541,B511F2707020900,Панель радиатора пер. под фару левая B511F2707020900 (5302311BS01DY) Changan Alsvin,шт,3,0,0,3,507.5,1522.5,2000,6000,252.73
,1187,B511F2701010401,Петля капота правая B511F2701010401 (8407120BS01DY) Changan Alsvin 2019-,шт,3,0,0,3,408.94,1226.82,1500,4500,330.78
,107,B511F2805010100,ПТФ левая Changan Alsvin B511F2805010100 (4105010-BS01),шт,3,0,0,3,2233,6699,4470,13410,471.79
,646,EA0121600,Ремень кондиционера EA0121600 4PK790 Changan Alsvin,шт,3,0,0,3,203,609,406,1218,471.79
,1112,EA0120400,Свеча зажигания EA0120400 Changan Alsvin (4 шт),шт,3,0,0,3,974.4,2923.2,2000,6000,463.5
,80,B511F2603020400,Ступица задняя левая B511F2603020400 Changan Alsvin,шт,3,0,0,3,5379.5,16138.5,8700,26100,363.87
,609,B511F2603021000,Ступица задняя правая B511F2603021000 для Changan Alsvin,шт,3,0,0,3,5379.5,16138.5,8700,26100,363.87
,184,B511F2707010100AA,Усилитель переднего бампера B511F2707010100AA (2809100BS01) Changan Alsvin,шт,3,0,0,3,1827,5481,7000,21000,471.79
,441,B511F2805010400,Фара правая B511F2805010400 Changan Alsvin,шт,3,0,0,3,4446,13338,15000,45000,471.79
,712,B511F2805030500,Фонарь задний наружный правый B511F2805030500 Сhаngаn Alsvin,шт,3,0,0,3,2667,8001,7000,21000,330.78
,603,B511F2301040500,Щиток АКПП передний правый B511F2301040500 Changan Alsvin,шт,3,0,0,3,304.5,913.5,950,2850,471.79
,1959,2904010BS01,Чашка опорная переднего амортизатора Changan Alsvin 2904010BS01/S320700,шт,3,0,0,3,100,300,500,1500,252.73
,1264,1311100U01,Бачок расширительный 1311100U01 Changan Alsvin,шт,4,0,0,4,622.3,2489.2,1500,6000,290.32
,875,B511F2603060400,Датчик АБС задний левый B511F2603060400 Changan Alsvin,шт,4,0,0,4,1116.5,4466,2250,9000,316.38
,602,B511F2603010700,Колодки тормозные передние B511F2603010700 Changan Alsvin 2019-,шт,4,0,0,4,913,3652,2500,10000,471.79
,10,EA0032100,Корпус термостата EA0032100 Changan Alsvin,шт,4,0,0,4,913.5,3654,1800,7200,439.52
,57,B511F2713030600,Кронштейн заднего бампера левый короткий B511F2713030600 Changan Alsvin,шт,4,0,0,4,812,3248,1650,6600,471.79
,851,B511F2709041500,Локер передний левый B511F2709041500 для Changan Alsvin 2019-,шт,4,0,0,4,446.6,1786.4,1200,4800,471.79
,866,B511F2707010301AC,Панель радиатора верхняя B511F2707010301AC/2809300BS01 Changan Alsvin,шт,4,0,0,4,728.98,2915.92,4800,19200,252.73
,372,6106020BS01,Петля двери задняя левая нижняя 6106020BS01 (B511F2701030500) Changan Alsvin,шт,4,0,0,4,604.52,2418.08,1650,6600,290.08
,1275,B511F2713010301AC,Решетка радиатора B511F2713010301AC (2803130BS01) Changan Alsvin,шт,4,0,0,4,3022.6,12090.4,7500,30000,345.48
,130,B511F2604010100F,Тяга рулевая B511F2604010100F Changan Alsvin 2019-,шт,4,0,0,4,406,1624,1000,4000,471.79
,893,B511F2805010300,Фара левая B511F2805010300 Changan Alsvin,шт,4,0,0,4,4446,17784,15000,60000,471.79
,620,B511F2805030600,Фонарь задний левый внутренний копия Changan Alsvin B511F2805030600,шт,4,0,0,4,2390.5,9562,4000,16000,231.31
,1328,B511F2301040400,Щиток АКПП передний левый B511F2301040400 Changan Alsvin,шт,4,0,0,4,304.5,1218,950,3800,396.35
,1368,B511F2704070500,Уплотнитель задней левой двери наружный B511F2704070500 Changan Alsvin,шт,4,0,0,4,812,3248,3000,12000,408.05
,669,B511F2301010400,Бампер передний низ B511F2301010400 (8112120BS01/JH15ALS18016A) Changan Alsvin 2018-2024,шт,5,0,0,5,710.5,3552.5,2800,14000,381.23
,681,B511F2709040700,Бачок омывателя Changan Alsvin B511F2709040700,шт,5,0,0,5,977.9,4889.5,2100,10500,356
,96,8112110BS01,Деталь кузова 8112110BS01 Changan Alsvin,шт,5,0,0,5,507.5,2537.5,1100,5500,471.79
,853,B511F2713080500,Дефлектор радиатора охлаждения двигателя левый B511F2713080500 Changan Alsvin,шт,5,0,0,5,406,2030,825,4125,471.79
,79,B511F2713080600,Дефлектор радиатора охлаждения двигателя правый B511F2713080600 Changan Alsvin,шт,5,0,0,5,406,2030,850,4250,471.79
,166,B511F2702092400,Кронштейн переднего левого крыла B511F2702092400 (5015151BS01LDY) Changan Alsvin,шт,5,0,0,5,266.7,1333.5,500,2500,298.43
,298,B511F2702092800,Кронштейн переднего правого крыла B511F2702092800 (5015231BS01LDY) Changan Alsvin,шт,5,0,0,5,337.82,1689.1,1100,5500,330.78
,1304,B511F2713010500,Накладка противотуманной фары левая B511F2713010500 Changan Alsvin,шт,5,0,0,5,304.5,1522.5,750,3750,381.23
,197,B511F2713010600,Накладка противотуманной фары правая B511F2713010600 Changan Alsvin,шт,5,0,0,5,304.5,1522.5,750,3750,381.23
,1213,B511F2707021103,Панель радиатора пер. левый кронштейн B511F2707021103 Changan Alsvin,шт,5,0,0,5,406,2030,1000,5000,471.79
,319,B511F2707021000,Панель радиатора пер. под фару правая B511F2707021000 (5302320BS01DY) Changan Alsvin,шт,5,0,0,5,507.5,2537.5,2000,10000,252.73
,670,B511F2701010301,Петля капота левая B511F2701010301 (8407110BS01DY) Changan Alsvin 2019-,шт,5,0,0,5,408.94,2044.7,1500,7500,298.41
